Sentence #	Word	POS	Tag	
	days.	N	O
	cold	A	O
	turkey	N	O
	had	V	O
	sweats,	N	B-ADR
	migraine,	N	I-ADR
	tremors	N	O
	while	P	O
	on	P	O
	&	&	O
	3	$	O
	days	N	O
	after.	P	O
	0	0	O
Sentence: 109	slow	A	O
	down,	P	O
	you	O	O
	sound	V	O
	like	P	O
	the	D	O
	end	N	O
	of	P	O
	a	D	O
	cymbalta	N	O
	commercial.	N	O
	-	,	O
	lucille	^	O
	bluth	^	O
	0	0	O
Sentence: 110	@URL	@	O
	i	O	O
	was	V	O
	on	P	O
	cymbalta	^	O
	for	P	O
	over	P	O
	a	D	O
	year.	N	O
	in	P	O
	the	D	O
	process	N	O
	of	P	O
	quitting	V	O
	it	O	O
	because	P	O
	it	O	O
	interacts	V	B-ADR
	badly	R	O
	with	P	O
	my	D	O
	testosterone	N	B-ADR
	blockers.	N	I-ADR
	0	0	O
Sentence: 111	cymbalta	^	O
	makes	V	O
	me	O	O
	thirsty	A	O
	to	P	O
	the	D	O
	point	N	O
	where	R	O
	my	D	O
	mouth	N	B-ADR
	is	V	I-ADR
	painfully	R	I-ADR
	dry.	A	I-ADR
	it	O	O
	feels	V	B-ADR
	like	P	I-ADR
	the	D	I-ADR
	sahara	^	I-ADR
	desert	N	I-ADR
	in	P	I-ADR
	my	D	I-ADR
	mouth.	N	I-ADR
	0	0	O
Sentence: 112	ô@URL:	!	O
	depression	N	O
	sucksöcymbalta	N	O
	can	V	O
	help	V	O
	0	0	O
Sentence: 113	*british	A	O
	accent*	N	O
	hey	!	O
	cymbalta	N	O
	are	V	O
	you	O	O
	working	V	O
	today?	N	O
	0	0	O
Sentence: 114	*british	A	O
	accent*	N	O
	hey	!	O
	cymbalta	N	O
	are	V	O
	you	O	O
	working	V	O
	today?	N	O
	@URL	@	O
	0	0	O
Sentence: 115	thinking	V	O
	about	P	O
	medicine.	N	O
	anyone	N	O
	here	R	O
	ever	R	O
	take	V	O
	zoloft	N	O
	or	&	O
	cymbalta	N	O
	?	,	O
	0	0	O
Sentence: 116	i	O	O
	feel	V	O
	like	P	O
	i	O	O
	have	V	O
	a	D	O
	hangover	N	B-ADR
	...that	P	O
	cymbalta	N	O
	was	V	O
	a	D	O
	bad	A	O
	idea	N	O
	0	0	O
Sentence: 117	i'm	L	O
	def	R	O
	suing	V	O
	cymbalta.	N	O
	i	O	O
	can't	V	O
	wait	V	O
	until	P	O
	its	L	O
	out	P	O
	of	P	O
	my	D	O
	system.	N	O
	get	V	O
	out!!!!!!!	T	O
	nowwww!!!!!	R	O
	you	O	O
	turn	V	B-ADR
	peaceful	A	I-ADR
	people	N	I-ADR
	into	P	I-ADR
	the	D	I-ADR
	hulk!	^	I-ADR
	0	0	O
Sentence: 118	@URL:	N	O
	florida	^	O
	is	V	O
	in	P	O
	need	N	O
	of	P	O
	cymbalta!	N	O
	all	X	O
	this	D	O
	depression	N	O
	and	&	O
	shit!	N	O
	l	G	O
	o	P	O
	fucking	A	O
	l	N	O
	0	0	O
Sentence: 119	rt	~	O
	@URL:	N	O
	""@URL:	N	O
	florida	^	O
	is	V	O
	in	P	O
	need	N	O
	of	P	O
	cymbalta!	N	O
	all	X	O
	this	D	O
	depression	N	O
	and	&	O
	shit!""	N	O
	l	G	O
	o	P	O
	fucking	A	O
	l	N	O
	0	0	O
Sentence: 120	i	O	O
	hate	V	O
	forgetting	V	O
	to	P	O
	take	V	O
	my	D	O
	cymbalta.	N	O
	it	O	O
	makes	V	O
	you	O	O
	feel	V	B-ADR
	sooooooo	R	I-ADR
	weird.	A	I-ADR
	0	0	O
Sentence: 121	depression	N	O
	hurts.	V	O
	cymbalta	N	O
	can	V	O
	help	V	O
	0	0	O
Sentence: 122	rt	~	O
	@URL:	N	O
	depression	N	O
	hurts,	V	O
	cymbalta	N	O
	can	V	O
	help.	V	O
	http://t.co/uu3fb1qe3o	U	O
	0	0	O
Sentence: 123	this	D	O
	higher	A	O
	dose	N	O
	of	P	O
	#cymbalta	^	O
	is	V	O
	making	V	O
	me	O	O
	extremely	R	O
	tired	A	B-ADR
	and	&	O
	anxious.	A	B-ADR
	is	V	O
	this	D	O
	normal?	A	O
	0	0	O
Sentence: 124	@URL:	N	O
	when	R	O
	depression	N	O
	hits,	V	O
	cymbalta	^	O
	can't	V	O
	help	V	O
	tell	V	O
	me	O	O
	why	R	O
	this	O	O
	reminds	V	O
	me	O	O
	of	P	O
	our	D	O
	chapstick	N	O
	commercial?	N	O
	omggg.	!	O
	0	0	O
Sentence: 125	depression	N	O
	hurts	V	O
	....cymbalta	N	O
	cab	N	O
	help.	V	O
	0	0	O
Sentence: 126	@URL	@	O
	""cymbalta:	N	O
	you're	L	O
	gonna	V	O
	like	V	O
	the	D	O
	way	N	O
	it..err...you	O	O
	look.""	V	O
	0	0	O
Sentence: 127	cymbalta	^	O
	withdrawals.	N	O
	need	V	O
	to	P	O
	get	V	O
	script.	N	O
	head	N	B-ADR
	is	V	I-ADR
	spinning.	A	I-ADR
	blood	N	I-ADR
	pressure	N	I-ADR
	low.	A	I-ADR
	i	O	O
	hate	V	O
	depending	V	O
	on	P	O
	drugs	N	O
	to	P	O
	live.	V	O
	0	0	O
Sentence: 128	hate	V	O
	that	P	O
	i've	L	O
	been	V	O
	off	T	O
	#cymbalta	N	O
	for	P	O
	ages	N	O
	now	R	O
	and	&	O
	my	D	O
	appetite	N	B-ADR
	is	V	I-ADR
	still	R	I-ADR
	terrible.	A	I-ADR
	the	D	O
	worst	A	O
	part?	N	O
	i	O	O
	can't	V	O
	bear	V	O
	meat	N	O
	or	&	O
	chocolate	N	O
	:'(	E	O
	0	0	O
Sentence: 129	#thingsihatemost	#	O
	people	N	O
	who	O	O
	claim	V	O
	they're	L	O
	depressed	A	O
	everyday.i	N	O
	hear	V	O
	cymbalta	N	O
	helps.you	V	O
	clearly	R	O
	have	V	O
	no	D	O
	fucking	A	O
	idea	N	O
	what	O	O
	it's	L	O
	actually	R	O
	like?	P	O
	0	0	O
Sentence: 130	@URL	@	O
	what	O	O
	about	P	O
	cymbalta	N	O
	for	P	O
	nerve	N	O
	pain?	N	O
	would	V	O
	it	O	O
	be	V	O
	an	D	O
	option?	N	O
	0	0	O
Sentence: 131	cymbalta,	N	O
	you're	L	O
	driving	V	B-ADR
	me	O	I-ADR
	insane.	A	I-ADR
	0	0	O
Sentence: 132	@URL	@	O
	you're	L	O
	starting	V	O
	to	P	O
	sound	V	O
	like	P	O
	a	D	O
	cymbalta	N	O
	commercial,	N	O
	lighten	V	O
	up!	T	O
	0	0	O
Sentence: 133	@URL	@	O
	@URL	@	O
	cymbalta	N	O
	withdrawal	N	B-ADR
	is	V	O
	getting	V	O
	top	A	O
	billing	N	O
	at	P	O
	the	D	O
	moment,	N	O
	however.	R	O
	ugh!	!	O
	xx	E	O
	0	0	O
Sentence: 134	rt	~	O
	@URL:	N	O
	@URL	@	O
	@URL	@	O
	cymbalta	N	O
	withdrawal	N	B-ADR
	is	V	O
	getting	V	O
	top	A	O
	billing	N	O
	at	P	O
	the	D	O
	moment,	N	O
	however.	R	O
	ugh!	!	O
	xx	E	O
	0	0	O
Sentence: 135	rt	~	O
	@URL:	N	O
	irritation	N	O
	hurts...cymbalta	V	O
	can	V	O
	help	V	O
	#problems	#	O
	@URL	@	O
	0	0	O
Sentence: 136	@URL	@	O
	cymbalta	N	O
	sounds	V	O
	like	P	O
	the	D	O
	princess	N	O
	in	P	O
	an	D	O
	80's	$	O
	computer	N	O
	game.	N	O
	0	0	O
Sentence: 137	life	N	O
	sucks,	V	O
	cymbalta	N	O
	can	V	O
	help.	V	O
	or	&	O
	cause	P	O
	you	O	O
	to	P	O
	be	V	O
	suicidal.	A	O
	#commercials	#	O
	0	0	O
Sentence: 138	#caep13	#	O
	q:	G	O
	role	N	O
	for	P	O
	tranexamic	^	O
	acid	N	O
	in	P	O
	massive	A	O
	gi	N	O
	bleed	V	O
	on	P	O
	dabigatran.	D	O
	room	N	O
	divided	V	O
	but	&	O
	panel	N	O
	supports.	V	O
	last	A	O
	ditch	N	O
	effort;	N	O
	weak	A	O
	evidence.	N	O
	0	0	O
Sentence: 139	@URL	@	O
	i	O	O
	just	R	O
	retweeted	V	O
	some	D	O
	cardiology	N	O
	news	N	O
	regarding	V	O
	dabigatran	^	O
	&	&	O
	post	N	O
	af	R	O
	ablation	N	O
	to	P	O
	make	V	O
	u	O	O
	feel	V	O
	at	P	O
	home!	N	O
	lol	!	O
	0	0	O
Sentence: 140	@URL	@	O
	@URL	@	O
	not	R	O
	sure	A	O
	i	O	O
	follow.	V	O
	are	V	O
	you	O	O
	encouraging	V	O
	antiplatelet	N	O
	use	V	O
	with	P	O
	dabigatran?	^	O
	0	0	O
Sentence: 141	@URL	@	O
	@URL	@	O
	yup.	!	O
	tho	R	O
	wonder	V	O
	if	P	O
	this	O	O
	is	V	O
	increased	A	O
	risk	N	O
	w/	P	O
	dabigatran	^	O
	vs	^	O
	loss	N	O
	of	P	O
	protection	N	O
	from	P	O
	coumadin.	N	O
	0	0	O
Sentence: 142	rt	~	O
	@URL:	N	O
	report:	N	O
	a	D	O
	fixed-dose	A	O
	regimen	N	O
	of	P	O
	dabigatran	^	O
	for	P	O
	ischemic	^	O
	stroke	N	O
	may	V	O
	be	V	O
	ineffective	A	O
	in	P	O
	pts	N	O
	with	P	O
	severe	A	O
	obesity.	N	O
	http://t.co/omohxerà	U	O
	0	0	O
Sentence: 143	rt	~	O
	@URL:	N	O
	rt	V	O
	@URL:	N	O
	#dabigatran	#	O
	submitted	V	O
	to	P	O
	ema	^	O
	for	P	O
	acute	A	O
	#treatment	N	O
	&	&	O
	prevention	N	O
	of	P	O
	recurrent	A	O
	#dvt	N	O
	#pulmonaryembolism	#	O
	http://à	U	O
	0	0	O
Sentence: 144	#isth2013	#	O
	metaanalysis	N	O
	of	P	O
	#dabigatran	^	O
	etexilate	^	O
	clearly	R	O
	induces	V	O
	risk	N	O
	of	P	O
	myocardial	A	O
	infarction	N	O
	...	,	O
	0	0	O
Sentence: 145	rt	~	O
	@URL:	N	O
	#press:	N	O
	organising	V	O
	your	D	O
	#isth2013	^	O
	diary?	N	O
	oral	A	O
	presentation	N	O
	on	P	O
	measurement	N	O
	of	P	O
	#dabigatran	^	O
	plasma	^	O
	concentration	N	O
	eposter	N	O
	4.53-à	$	O
	0	0	O
Sentence: 146	osteonecrosis	^	O
	of	P	O
	jaw	N	O
	with	P	O
	denosumab:	^	O
	3cases	^	O
	in	P	O
	yr1-3	$	O
	vs	P	O
	5cases	V	O
	in	P	O
	yr4-7	$	O
	#eular2013	#	O
	#osteoporosis	#	O
	0	0	O
Sentence: 147	rt	~	O
	@URL:	N	O
	(ann	^	O
	pharmacother)	V	O
	the	D	O
	role	N	O
	of	P	O
	denosumab	^	O
	for	P	O
	prevention	N	O
	of	P	O
	skeletal-related	A	O
	complications	N	O
	in	P	O
	multiple	A	O
	myeloma	N	O
	http://tà	U	O
	0	0	O
Sentence: 148	@URL	@	O
	i	O	O
	am	V	O
	on	P	O
	duloxetine	^	O
	and	&	O
	i	O	O
	think	V	O
	my	D	O
	body	N	O
	would	V	O
	be	V	O
	asleep	R	B-ADR
	24/7	$	I-ADR
	if	P	O
	i	O	O
	let	V	O
	it.	O	O
	0	0	O
Sentence: 149	@URL	@	O
	i	O	O
	take	V	O
	duloxetine	N	O
	for	P	O
	mine	O	O
	:-)	E	O
	0	0	O
Sentence: 150	jama	^	O
	2013	$	O
	duloxetine:	N	O
	no	D	O
	difference	N	O
	initially	R	O
	but	&	O
	demonstrated	V	O
	with	P	O
	crossover.	N	O
	decrease	N	O
	was	V	O
	only	R	O
	0.73	$	O
	on	P	O
	a	D	O
	10	$	O
	point	N	O
	pain	N	O
	scale	N	O
	#asco	#	O
	0	0	O
Sentence: 151	@URL	@	O
	i	O	O
	hav	V	O
	to	P	O
	come	V	O
	of	P	O
	the	D	O
	duloxetine	N	O
	immediately	R	O
	as	P	O
	i	O	O
	hav	V	O
	a	D	O
	terrible	A	O
	rash	N	B-ADR
	because	P	O
	of	P	O
	it!	O	O
	had	V	O
	the	D	O
	rash	N	O
	2	$	O
	weeks	N	O
	0	0	O
Sentence: 152	effexor	G	O
	lawsuits	N	O
	involving	V	O
	heart	N	O
	birth	N	O
	defects	N	O
	removed	V	O
	to	P	O
	federal	A	O
	court	N	O
	#effexor	#	O
	#news	#	O
	#antidepressants	#	O
	0	0	O
Sentence: 153	i'd	L	O
	rather	R	O
	be	V	O
	on	P	O
	the	D	O
	effexor	N	O
	that	P	O
	made	V	O
	me	O	O
	happy	A	O
	though	P	O
	i	O	O
	had	V	O
	severe	A	O
	back	N	B-ADR
	pain	N	I-ADR
	from	P	O
	it..	O	O
	than	P	O
	sad	A	O
	and	&	O
	crying	V	B-ADR
	for	P	O
	no	D	O
	reason	N	O
	on	P	O
	lexapro....	^	O
	0	0	O
Sentence: 154	kinda	R	O
	worried	A	O
	about	P	O
	the	D	O
	nighttime	N	O
	jaw	N	B-ADR
	clenching	V	I-ADR
	from	P	O
	effexor,	^	O
	what	O	O
	with	P	O
	my	D	O
	tongue	N	O
	ring	N	O
	and	&	O
	all...	D	O
	:l	N	O
	0	0	O
Sentence: 155	day	N	O
	one	$	O
	felt	V	O
	a	D	O
	lot	N	O
	longer	R	O
	than	P	O
	the	D	O
	8	$	O
	hours	N	O
	i've	L	O
	been	V	O
	awake,	A	O
	but	&	O
	i	O	O
	fucking	V	O
	made	V	O
	it	O	O
	motherfuckers!	N	O
	i	O	O
	am	V	O
	effexor-free!	A	O
	#feelsgoodman	#	O
	0	0	O
Sentence: 156	@URL	@	O
	@URL	@	O
	@URL	@	O
	i'm	L	O
	on	P	O
	quite	R	O
	high	A	O
	dose	N	O
	of	P	O
	effexor.	^	O
	works	V	O
	well.	R	O
	often	R	O
	you	O	O
	have	V	O
	to	P	O
	up	T	O
	the	D	O
	dose	N	O
	before	P	O
	giving	V	O
	up	T	O
	on	P	O
	it.	O	O
	0	0	O
Sentence: 157	i	O	O
	know	V	O
	things	N	O
	in	P	O
	life	N	O
	could	V	O
	be	V	O
	easier	A	O
	with	P	O
	#diazapam	^	O
	#tremazepam	#	O
	#effexor	#	O
	#fluoxetide,	#	O
	but	&	O
	it	O	O
	wouldn't	V	O
	solve	V	O
	the	D	O
	problem.	N	O
	#alwaysthehardway	#	O
	0	0	O
Sentence: 158	@URL	@	O
	my	D	O
	old	A	O
	ones	N	O
	took	V	O
	2	$	O
	days	N	O
	for	P	O
	withdrawals	N	B-ADR
	but	&	O
	effexor	G	O
	which	D	O
	i'm	L	O
	on	P	O
	now	R	O
	i	O	O
	will	V	O
	get	V	O
	them	O	O
	the	D	O
	next	A	O
	day	N	O
	:/	E	O
	i	O	O
	wish	V	O
	i	O	O
	could	V	O
	email	V	O
	you	O	O
	valium	N	O
	0	0	O
Sentence: 159	@URL	@	O
	i	O	O
	recently	R	O
	stopped	V	O
	taking	V	O
	effexor	G	O
	225	$	O
	what	O	O
	can	V	O
	i	O	O
	do	V	O
	to	P	O
	ease	V	O
	my	D	O
	withdrawls?i	N	O
	feel	V	O
	miserable	A	B-ADR
	right	R	O
	now	R	O
	and	&	O
	very	R	O
	angry.please	A	B-ADR
	any	D	O
	ideas	N	O
	0	0	O
Sentence: 160	so	P	O
	it	O	O
	fucking	V	O
	turns	V	O
	out	T	O
	that	P	O
	a	D	O
	side	N	O
	effect	N	O
	of	P	O
	effexor	^	O
	is	V	O
	a	D	O
	loss	N	B-ADR
	of	P	I-ADR
	appetite	N	I-ADR
	0	0	O
Sentence: 161	@URL	@	O
	drinking	V	O
	on	P	O
	effexor	^	O
	can	V	O
	lead	V	O
	to	P	O
	fatal	A	O
	overdose,it	N	O
	is	V	O
	considered	V	O
	more	R	O
	dangerous	A	O
	than	P	O
	drinking	V	O
	on	P	O
	benzos	^	O
	0	0	O
Sentence: 162	@URL	@	O
	the	D	O
	shaking	N	B-ADR
	is	V	O
	a	D	O
	common	N	O
	side	N	O
	effect	N	O
	of	P	O
	effexor	G	O
	0	0	O
Sentence: 163	day	N	O
	five	$	O
	of	P	O
	no	D	O
	effexor.	N	O
	i	O	O
	am	V	O
	guessing	V	O
	this	O	O
	is	V	O
	what	O	O
	it	O	O
	feels	V	B-ADR
	like	P	I-ADR
	when	R	I-ADR
	you	O	I-ADR
	come	V	I-ADR
	off	T	I-ADR
	heroin...	N	I-ADR
	#discontinuation	N	O
	0	0	O
Sentence: 164	@URL	@	O
	tell	V	O
	'em	O	O
	you're	L	O
	suicidal	A	O
	without	P	O
	effexor.	^	O
	gimme.	L	O
	0	0	O
Sentence: 165	@URL	@	O
	stopping	V	O
	effexor	N	O
	is	V	O
	probably	R	O
	good	A	O
	but	&	O
	not	R	O
	suddenly!	R	O
	xxx	E	O
	0	0	O
Sentence: 166	@URL	@	O
	with	P	O
	effexor	^	O
	if	P	O
	i	O	O
	miss	V	O
	one	$	O
	day	N	O
	i	O	O
	am	V	O
	dizzy	A	B-ADR
	and	&	O
	wrecked	V	B-ADR
	0	0	O
Sentence: 167	@URL	@	O
	oh	!	O
	god	^	O
	yeah	!	O
	effexor	^	O
	is	V	O
	a	D	O
	med	N	O
	where	R	O
	skipping	V	O
	a	D	O
	single	A	O
	dose	N	O
	wrecks	V	O
	you	O	O
	because	P	O
	it	O	O
	doesn't	V	O
	stay	V	O
	in	P	O
	your	D	O
	system	N	O
	0	0	O
Sentence: 168	@URL	@	O
	oh,	!	O
	it	O	O
	sucks,	V	O
	but	&	O
	try	V	O
	doing	V	O
	snri	N	O
	withdrawal.	N	B-ADR
	they	O	O
	had	V	O
	to	P	O
	put	V	O
	me	O	O
	on	P	O
	a	D	O
	whole	A	O
	other	A	O
	drug	N	O
	just	R	O
	to	P	O
	get	V	O
	me	O	O
	off	T	O
	effexor.	G	O
	:(	E	O
	0	0	O
Sentence: 169	@URL	@	O
	brain	N	B-ADR
	zaps?	V	I-ADR
	happens	V	O
	a	D	O
	lot	N	O
	when	R	O
	missing	V	O
	doses,	N	O
	(especially	R	O
	with	P	O
	effexor	^	O
	&	&	O
	wellbutrin	V	O
	ime)	N	O
	-	,	O
	just	R	O
	feels	V	O
	weird.	A	O
	no	D	O
	real	A	O
	danger	N	O
	0	0	O
Sentence: 170	@URL	@	O
	i've	L	O
	been	V	O
	having	V	O
	them	O	O
	today	N	O
	too,	R	O
	three	$	O
	days	N	O
	without	P	O
	effexor.	N	O
	i	O	O
	completely	R	O
	understand	V	O
	what	O	O
	you	O	O
	mean.	V	O
	every	D	O
	hit,	V	O
	lightheaded..	A	B-ADR
	0	0	O
Sentence: 171	@URL	@	O
	i	O	O
	hated	V	O
	effexor.	G	O
	it	O	O
	makes	V	O
	you	O	O
	hungry,	A	B-ADR
	dizzy,	A	I-ADR
	and	&	O
	lethargic.	A	O
	that	P	O
	culminated	V	O
	in	P	O
	a	D	O
	large	A	O
	weight	N	O
	gain	V	O
	for	P	O
	me.	O	O
	0	0	O
Sentence: 172	@URL	@	O
	stopped	V	O
	zoloft	N	O
	cold	A	O
	turkey	N	O
	after	P	O
	i	O	O
	became	V	O
	suicidal,	A	B-ADR
	stopped	V	O
	effexor	G	O
	because	P	O
	i	O	O
	was	V	O
	numb.	A	B-ADR
	0	0	O
Sentence: 173	effexor	G	O
	withdrawal.	N	B-ADR
	0	0	O
Sentence: 174	i	O	O
	can't	V	O
	stop	V	O
	crying	V	O
	it	O	O
	will	V	O
	never	R	O
	get	V	O
	fucking	A	O
	better	A	O
	and	&	O
	i've	L	O
	enough	R	O
	i'll	L	O
	get	V	O
	all	D	O
	of	P	O
	my	D	O
	effexor	N	O
	and	&	O
	all	D	O
	of	P	O
	my	D	O
	xanax	N	O
	and	&	O
	all	D	O
	of	P	O
	my	D	O
	vivance	N	O
	0	0	O
Sentence: 175	upped	V	O
	my	D	O
	effexor	N	O
	dosage	N	O
	5	$	O
	days	N	O
	ago.	R	O
	sleep	V	B-ADR
	cycle	N	I-ADR
	and	&	O
	quality	N	B-ADR
	went	V	O
	to	P	O
	shit	N	O
	4	$	O
	days	N	O
	ago.	R	O
	i	O	O
	sense	V	O
	a	D	O
	correlation	N	O
	here...	R	O
	0	0	O
Sentence: 176	stomach	N	B-ADR
	discomfort,	N	I-ADR
	flushed,	V	I-ADR
	sweating,	V	O
	weird	A	O
	jaw,	N	O
	this	D	O
	stuff	N	O
	sucks	V	O
	#effexor	G	O
	#experiment	N	O
	0	0	O
Sentence: 177	i	O	O
	love	V	O
	this	O	O
	effexor!	G	O
	majorly	R	O
	kills	V	B-ADR
	my	D	I-ADR
	libido.	N	I-ADR
	0	0	O
Sentence: 178	@URL	@	O
	effexor	G	O
	was	V	O
	a	D	O
	boner	N	B-ADR
	killer,	N	I-ADR
	absolutely.	R	O
	welbutrin	V	O
	goes	V	O
	the	D	O
	other	A	O
	way.	N	O
	0	0	O
Sentence: 179	so	R	O
	so	R	O
	so	R	O
	shaky.	A	B-ADR
	me	O	O
	and	&	O
	effexor	G	O
	xr	G	O
	have	V	O
	a	D	O
	love/hate	A	O
	relationship.	N	O
	0	0	O
Sentence: 180	i	O	O
	have	V	O
	to	P	O
	wake	V	O
	up	T	O
	every	D	O
	morning	N	O
	at	P	O
	7:30am	$	O
	and	&	O
	take	V	O
	my	D	O
	effexor.	N	O
	0	0	O
Sentence: 181	i	O	O
	just	R	O
	typed	V	O
	'except',	R	O
	and	&	O
	my	D	O
	phone	N	O
	suggested	V	O
	'effexor.'	G	O
	maybe	R	O
	it	O	O
	knows	V	O
	something	N	O
	i	O	O
	don't?	V	O
	0	0	O
Sentence: 182	@URL	@	O
	second	A	O
	day	N	O
	off	P	O
	effexor	G	O
	&	&	O
	on	P	O
	viibryd	N	O
	here.	R	O
	brain	N	B-ADR
	zaps	V	I-ADR
	are	V	O
	fun.	A	O
	and	&	O
	by	P	O
	fun,	N	O
	i	O	O
	mean	V	O
	horrendous	A	O
	&	&	O
	miserable.	A	O
	0	0	O
Sentence: 183	i'll	L	O
	go	V	O
	untreated	A	O
	for	P	O
	8	$	O
	weeks!	N	O
	that	P	O
	is	V	O
	extremely	R	O
	scary,	A	O
	if	P	O
	i	O	O
	wasn't	V	O
	on	P	O
	effexor	^	O
	and	&	O
	ativan	N	O
	i	O	O
	would	V	O
	be	V	O
	having	V	O
	panic	N	B-ADR
	attacks..thank	V	I-ADR
	god	^	O
	no	D	O
	pain	N	O
	0	0	O
Sentence: 184	day	N	O
	6	$	O
	cold	A	O
	turkey	N	O
	from	P	O
	effexor.	^	O
	i	O	O
	bellevue	V	O
	this	D	O
	pic	N	O
	adequately	R	O
	represents	V	O
	my	D	O
	descent	N	B-ADR
	into	P	I-ADR
	madness.	N	I-ADR
	or	&	O
	whatever.	!	O
	http://t.co/v7miglato6	U	O
	0	0	O
Sentence: 185	headache	N	B-ADR
	&	&	O
	stomach	N	B-ADR
	ache.	V	I-ADR
	i'm	L	O
	never	R	O
	forgetting	V	O
	my	D	O
	effexor	N	O
	again.	R	O
	0	0	O
Sentence: 186	rt	~	O
	@URL:	V	O
	the	D	O
	mental	N	O
	illness	N	O
	circle	N	O
	is	V	O
	not	R	O
	without	P	O
	it's	L	O
	elitists:	N	O
	""i'm	L	O
	on	P	O
	effexor.""	^	O
	""pfft	!	O
	amateur.""	N	O
	0	0	O
Sentence: 187	@URL	@	O
	oh	!	O
	i	O	O
	hate	V	O
	that!	D	O
	i	O	O
	used	V	O
	to	P	O
	be	V	O
	on	P	O
	citalopram,	^	B-ADR
	it	O	O
	stopped	V	B-ADR
	working	V	I-ADR
	eventually.	R	O
	sometimes	R	O
	i	O	O
	have	V	O
	to	P	O
	up	T	O
	my	D	O
	effexor	N	O
	dose	N	O
	temporarily.	R	O
	0	0	O
Sentence: 188	out	P	O
	of	P	O
	pills,	N	O
	feeling	V	B-ADR
	like	P	I-ADR
	a	D	I-ADR
	train	N	I-ADR
	wreck	V	I-ADR
	#tweaking	#	I-ADR
	#effexor	#	O
	0	0	O
Sentence: 189	@URL	@	O
	@URL	@	O
	wellbutrin	V	O
	did	V	O
	a	D	O
	pretty	R	O
	good	A	O
	job	N	O
	canceling	V	O
	out	P	O
	the	D	O
	side	N	O
	effects	N	O
	of	P	O
	effexor	G	O
	back	R	O
	when	R	O
	i	O	O
	was	V	O
	on	P	O
	both.	O	O
	0	0	O
Sentence: 190	@URL	@	O
	@URL	@	O
	realtalk:	G	O
	until	P	O
	i	O	O
	started	V	O
	taking	V	O
	wellbutrin,	A	O
	effexor	N	O
	robbed	V	O
	me	O	O
	of	P	O
	the	D	O
	ability	N	B-ADR
	to	P	I-ADR
	cum	V	I-ADR
	0	0	O
Sentence: 191	effexor	G	O
	xr	G	O
	side	N	O
	effects	N	O
	:	,	O
	-	,	O
	sucidal	D	O
	thoughts	N	O
	-	,	O
	insomnia	^	O
	-	,	O
	feeling	V	B-ADR
	high	A	I-ADR
	&	&	O
	unresponsible.	R	O
	-dry	A	B-ADR
	mouth.	N	I-ADR
	0	0	O
Sentence: 192	@URL	@	O
	i've	L	O
	no	D	O
	probs	N	O
	with	P	O
	porn	A	O
	other	A	O
	than	P	O
	the	D	O
	fact	N	O
	that	P	O
	i've	L	O
	gained	V	B-ADR
	80	$	I-ADR
	pounds	N	I-ADR
	on	P	O
	effexor	^	O
	and	&	O
	no	D	O
	one	N	O
	needs	V	O
	to	P	O
	see	V	O
	that	D	O
	;-)	E	O
	0	0	O
Sentence: 193	@URL	@	O
	@URL	@	O
	i	O	O
	had	V	O
	those	O	O
	really	R	O
	bad	A	O
	when	R	O
	i	O	O
	quit	V	O
	taking	V	O
	effexor	G	O
	0	0	O
Sentence: 194	the	D	O
	effexor	^	O
	dreams	N	B-ADR
	have	V	O
	taken	V	O
	a	D	O
	terrifying	A	O
	turn.	N	O
	ugh.	!	O
	0	0	O
Sentence: 195	@URL	@	O
	ugh,	!	O
	sorry.	A	O
	this	D	O
	effexor	N	O
	is	V	O
	not	R	B-ADR
	making	V	I-ADR
	me	O	I-ADR
	feel	V	I-ADR
	so	R	I-ADR
	awesome.	A	I-ADR
	posting	V	O
	puck's	Z	O
	stuff	N	O
	tonight	R	O
	though.	R	O
	0	0	O
Sentence: 196	struggling	V	O
	with	P	O
	effexor	^	O
	withdrawal.	N	B-ADR
	worse	A	O
	than	P	O
	any	D	O
	symptoms	N	O
	i	O	O
	was	V	O
	taking	V	O
	the	D	O
	drug	N	O
	for.stay	P	O
	away	R	O
	from	P	O
	this!!!	D	O
	http://t.co/m5r2qtt9np	U	O
	0	0	O
Sentence: 197	ssri	^	O
	discontinuation	N	B-ADR
	syndrome	N	I-ADR
	is	V	O
	a	D	O
	bitch.	N	O
	effexor,	G	O
	i	O	O
	hate	V	O
	you.	O	O
	wellbutrin,	A	O
	thanks	N	O
	for	P	O
	being	V	O
	nice	A	O
	to	P	O
	me.	O	O
	now	R	O
	do	V	O
	your	D	O
	job	N	O
	kthx.	!	O
	#depression	#	B-ADR
	0	0	O
Sentence: 198	are	V	O
	effexor	G	O
	xr	G	O
	and	&	O
	regular	A	O
	the	D	O
	same	A	O
	thing	N	O
	because	P	O
	i	O	O
	just	R	O
	got	V	O
	my	D	O
	refill,	N	O
	and	&	O
	they	O	O
	refilled	V	O
	it	O	O
	with	P	O
	regular	A	O
	instead	R	O
	of	P	O
	my	D	O
	usual	A	O
	xr.	G	O
	0	0	O
Sentence: 199	effexor	G	O
	dreams	N	B-ADR
	d:	E	O
	0	0	O
Sentence: 200	@URL	@	O
	you	O	O
	want	V	O
	bad	A	O
	withdrawl,	N	B-ADR
	effexor	N	O
	had	V	O
	that..evil	D	O
	stuff	N	O
	for	P	O
	me...never	O	O
	again.	R	O
	i	O	O
	strongly	R	O
