Sentence #	Word	NPOS	Tag	
	#hcsm	NN	O
	i	JJ	O
	start	VBP	O
	#chemo	NN	B-ADR
	on	IN	O
	tues	NNS	O
	b/c	NNS	O
	of	IN	O
	#humira	NNP	O
	so	IN	O
	i	RB	O
	know	VBP	O
	.	.	O
	it	PRP	O
	helped	VBD	O
	but	CC	O
	it	PRP	O
	then	RB	O
	destroyed	VBD	B-ADR
	my	PRP$	I-ADR
	lungs	NNS	I-ADR
	.	.	O
	0	0	O
Sentence: 371	bedtime	NN	O
	.	.	O
	hopefully	RB	O
	the	DT	O
	headache	NN	B-ADR
	and	CC	O
	nausea	NN	B-ADR
	from	IN	O
	the	DT	O
	levaquin	NN	O
	will	MD	O
	be	VB	O
	gone	VBN	O
	leaving	VBG	O
	me	PRP	O
	with	IN	O
	only	RB	O
	the	DT	O
	more	RBR	O
	common	JJ	O
	side	NN	O
	effects	NNS	O
	of	IN	O
	antibiotics	NNS	O
	.	.	O
	0	0	O
Sentence: 372	@posaware	VB	O
	my	PRP$	O
	t	NN	B-ADR
	cell	NN	I-ADR
	went	VBD	I-ADR
	up	RP	I-ADR
	w	NN	O
	ith	IN	O
	humira	NN	O
	i	NN	O
	also	RB	O
	have	VBP	O
	crohns	VBN	O
	disease	NN	O
	.	.	O
	i	JJ	O
	wish	JJ	O
	u	NN	O
	guys	NNS	O
	had	VBD	O
	more	RBR	O
	articles	NNS	O
	with	IN	O
	people	NNS	O
	like	IN	O
	me	PRP	O
	in	IN	O
	it	PRP	O
	0	0	O
Sentence: 373	off	IN	O
	to	TO	O
	see	VB	O
	the	DT	O
	gi	NN	O
	consultant	NN	O
	this	DT	O
	week	NN	O
	.	.	O
	hope	NN	O
	theres	NNS	O
	something	NN	O
	other	JJ	O
	than	IN	O
	humira	NN	O
	to	TO	O
	try	VB	O
	as	IN	O
	not	RB	O
	working	VBG	O
	also	RB	O
	hair	NN	B-ADR
	falling	VBG	I-ADR
	out	RP	I-ADR
	.	.	O
	0	0	O
Sentence: 374	@rachelhatesjazz	JJ	O
	watch	VB	O
	your	PRP$	O
	eyesight	NN	B-ADR
	with	IN	O
	lamictal-	JJ	O
	i	NNS	O
	went	VBD	O
	from	IN	O
	awesome	JJ	B-ADR
	vision	NN	I-ADR
	,	,	I-ADR
	to	TO	I-ADR
	wearing	VBG	I-ADR
	glasses	NNS	I-ADR
	full	JJ	O
	time	NN	O
	for	IN	O
	the	DT	O
	2	CD	O
	yrs	NN	O
	i	NN	O
	was	VBD	O
	on	IN	O
	it	PRP	O
	.	.	O
	0	0	O
Sentence: 375	@setemtl2012	NN	O
	i	NN	O
	don't	VBP	O
	take	VB	O
	anything	NN	O
	but	CC	O
	baclofen	NN	O
	and	CC	O
	the	DT	O
	occasional	JJ	O
	valium	NN	O
	for	IN	O
	spasticity	NN	O
	now	RB	O
	.	.	O
	#mssucks	NNS	O
	0	0	O
Sentence: 376	@epilepsysociety	NN	O
	i	NNS	O
	have	VBP	O
	a	DT	O
	q..i	NN	O
	am	VBP	O
	taking	VBG	O
	lamotrigine	NN	O
	and	CC	O
	wondered	VBD	O
	if	IN	O
	anyone	NN	O
	else	RB	O
	has	VBZ	O
	had	VBN	O
	insomnia	VBN	B-ADR
	as	IN	O
	a	DT	O
	side	NN	O
	effect	NN	O
	?	.	O
	and	CC	O
	what	WP	O
	to	TO	O
	do	VB	O
	about	IN	O
	it	PRP	O
	0	0	O
Sentence: 377	3	CD	O
	weeks	NNS	O
	sober	RB	O
	today	NN	O
	.	.	O
	have	VB	O
	had	VBN	O
	cravings	NNS	B-ADR
	but	CC	O
	no	DT	O
	where	WRB	O
	near	RB	O
	as	RB	O
	intense	JJ	O
	as	IN	O
	when	WRB	O
	i	NN	O
	was	VBD	O
	on	IN	O
	antipsychotic	JJ	O
	seroquel	NN	O
	.	.	O
	convinced	VBN	O
	of	IN	O
	connection	NN	O
	.	.	O
	0	0	O
Sentence: 378	when	WRB	O
	on	IN	O
	high	JJ	O
	dose	NN	O
	of	IN	O
	seroquel	NN	O
	,	,	O
	alcoholism	NN	B-ADR
	was	VBD	O
	at	IN	O
	it's	JJ	O
	worst	JJS	O
	and	CC	O
	cravings	NNS	B-ADR
	constant	JJ	O
	and	CC	O
	intense	JJ	O
	.	.	O
	now	RB	O
	off	IN	O
	seroquel	NN	O
	,	,	O
	cravings	NNS	O
	occasional	VBP	O
	.	.	O
	0	0	O
Sentence: 379	feeling	VBG	O
	better	RBR	O
	and	CC	O
	much	RB	O
	less	RBR	O
	anxious	JJ	O
	(i	NN	O
	could	MD	O
	actually	RB	O
	talk	VB	O
	to	TO	O
	people	NNS	O
	yesterday)	NNS	O
	but	CC	O
	the	DT	O
	fluoxetine	NN	O
	makes	VBZ	O
	me	PRP	O
	sooooo	JJ	O
	sleepy..	NN	B-ADR
	.	.	O
	0	0	O
Sentence: 380	#schizophrenia	NN	O
	#seroquel	NN	O
	#sideeffects	VBZ	O
	uncontrollable	JJ	O
	tremors	NNS	B-ADR
	in	IN	I-ADR
	hands	NNS	I-ADR
	and	CC	I-ADR
	legs	NNS	I-ADR
	.	.	O
	body	NN	B-ADR
	would	MD	I-ADR
	rock	VB	I-ADR
	all	PDT	O
	the	DT	O
	time	NN	O
	.	.	O
	restlessness	NN	B-ADR
	.	.	O
	desperation	NN	B-ADR
	.	.	O
	0	0	O
Sentence: 381	@xyle50ul	VB	O
	my	PRP$	O
	cousin	NN	O
	has	VBZ	O
	bipolar	VBN	O
	she	PRP	O
	is	VBZ	O
	on	IN	O
	seroquel	NN	O
	,	,	O
	her	PRP$	O
	feet	NNS	B-ADR
	are	VBP	I-ADR
	always	RB	I-ADR
	going	VBG	I-ADR
	&	CC	O
	she	PRP	O
	twirls	VBZ	B-ADR
	her	PRP$	I-ADR
	hair	NN	I-ADR
	constantly	RB	I-ADR
	is	VBZ	O
	that	IN	O
	a	DT	O
	side	JJ	O
	effect	NN	O
	of	IN	O
	them	PRP	O
	0	0	O
Sentence: 382	@liftburn	VB	O
	it	PRP	O
	all	DT	O
	might	MD	O
	be	VB	O
	due	JJ	O
	to	TO	O
	restlessness	VB	B-ADR
	.	.	O
	#seroquel	NN	O
	did	VBD	B-ADR
	make	VB	I-ADR
	my	PRP$	I-ADR
	legs	NNS	I-ADR
	go	VB	I-ADR
	too	RB	O
	!	.	O
	!	.	O
	0	0	O
Sentence: 383	#tremors	NNS	B-ADR
	#schizophrenia	VBP	O
	#seroquel	JJ	O
	#sideeffects	NNS	O
	i	VBP	O
	reflect	VBP	O
	on	IN	O
	the	DT	O
	tension	NN	B-ADR
	in	IN	I-ADR
	my	PRP$	I-ADR
	nerves	NNS	I-ADR
	and	CC	O
	all	PDT	O
	the	DT	O
	shaking..	NN	B-ADR
	.	.	O
	meditation	NN	O
	helped	VBD	O
	me	PRP	O
	a	DT	O
	lot	NN	O
	.	.	O
	0	0	O
Sentence: 384	not	RB	O
	grown	VBN	O
	psuedo	NN	O
	since	IN	O
	dec	NN	O
	:	:	O
	)	)	O
	have	VBP	O
	grown	VBN	O
	lots	NNS	O
	of	IN	O
	staph	NN	O
	&	CC	O
	aspergillous	JJ	O
	though	NN	O
	.	.	O
	will	MD	O
	be	VB	O
	having	VBG	O
	fluclox	IN	O
	rather	RB	O
	than	IN	O
	cipro	VB	O
	next	JJ	O
	time	NN	O
	need	NN	O
	orals	NNS	O
	.	.	O
	0	0	O
Sentence: 385	@arzbrocki	JJ	O
	nawh	JJ	O
	bactrim	NN	O
	.	.	O
	cipro	NN	O
	made	VBD	O
	me	PRP	O
	sick	JJ	B-ADR
	once	RB	O
	.	.	O
	0	0	O
Sentence: 386	what	WP	O
	!	.	O
	nightmare	NN	B-ADR
	made	VBD	O
	me	PRP	O
	jump	JJ	O
	awake	NN	B-ADR
	!	.	O
	not	RB	O
	nice	JJ	O
	at	IN	O
	all	DT	O
	.	.	O
	thought	VBN	O
	#quetiapine	NN	O
	was	VBD	O
	supposed	VBN	O
	to	TO	O
	keep	VB	O
	me	PRP	O
	asleep	RB	O
	through	IN	O
	the	DT	O
	night	NN	O
	#psychosis	NN	O
	#fail	NN	O
	0	0	O
Sentence: 387	why	WRB	O
	am	VBP	O
	i	NN	O
	still	RB	O
	awake	VB	O
	oh	JJ	O
	shit	NN	O
	,	,	O
	cause	NN	O
	i	NN	O
	left	VBD	O
	my	PRP$	O
	trazodone	NN	O
	in	IN	O
	woonsocket	NN	O
	,	,	O
	that's	JJ	O
	why	WRB	O
	.	.	O
	two	CD	O
	vicoprofen	NN	O
	later	RB	O
	and	CC	O
	i'm	VB	O
	still	RB	O
	hyped	VBN	O
	0	0	O
Sentence: 388	@r00shoes	NNS	O
	"	VBD	O
	"	NNP	O
	eh	FW	B-ADR
	whatever	WDT	I-ADR
	"	FW	O
	"	NN	O
	was	VBD	O
	me	PRP	O
	for	IN	O
	years	NNS	O
	on	IN	O
	paxil	NN	O
	cr	NN	O
	,	,	O
	years	NNS	O
	14-18	VBP	O
	.	.	O
	better	JJR	O
	than	IN	O
	"	JJ	O
	"	NNP	O
	everything	NN	O
	sucks	NNS	O
	i	VBP	O
	wanna	VBP	O
	die	JJ	O
	"	NNP	O
	"	NNP	O
	but	CC	O
	i	NN	O
	still	RB	O
	had	VBD	O
	days	NNS	O
	like	IN	O
	that	DT	O
	0	0	O
Sentence: 389	well	RB	O
	played	VBN	O
	tysabri...kicking	VBG	O
	butt	JJ	O
	#nosleep	NN	B-ADR
	.	.	O
	0	0	O
Sentence: 390	u	NN	O
	wailed	VBD	B-ADR
	all	DT	O
	night;	RB	O
	now	RB	O
	y'r	RB	O
	disembodied	VBN	O
	sobbing	VBG	B-ADR
	all	DT	O
	damn'd	JJ	O
	day	NN	O
	,	,	O
	ghost	NN	O
	?	.	O
	�	JJ	O
	effexor-xr�discontinuation	JJ	B-ADR
	syndrome	NN	I-ADR
	ain't	NN	O
	exactly	RB	O
	heaven	RB	O
	,	,	O
	angel	NN	O
	0	0	O
Sentence: 391	the	DT	O
	placebo	NN	O
	week	NN	O
	of	IN	O
	birth	NN	O
	control	NN	O
	increases	VBZ	O
	blood	NN	O
	levels	NNS	O
	of	IN	O
	lamictal	NN	O
	,	,	O
	which	WDT	O
	in	IN	O
	turn	NN	O
	makes	VBZ	O
	me	PRP	O
	a	DT	O
	very	RB	O
	cheerful	JJ	O
	insomniac	NN	B-ADR
	.	.	O
	0	0	O
Sentence: 392	in	IN	O
	need	NN	O
	of	IN	O
	a	DT	O
	dream	NN	O
	interpreter.	NN	O
	.	.	O
	#quetiapine	NN	O
	is	VBZ	O
	really	RB	O
	having	VBG	O
	an	DT	O
	affect	NN	O
	on	IN	O
	my	PRP$	O
	night	NN	B-ADR
	visions.	NN	I-ADR
	.	.	O
	some	DT	O
	fucked	VBD	O
	up	RP	O
	scenarios	NNS	O
	in	IN	O
	my	PRP$	O
	sleep	JJ	O
	lol	NN	O
	:	:	O
	-/	NN	O
	0	0	O
Sentence: 393	just	RB	O
	had	VBD	O
	a	DT	O
	marathon	NN	O
	sleep	NN	B-ADR
	past	IN	I-ADR
	24hrs	CD	I-ADR
	on	IN	O
	new	JJ	O
	dose	NN	O
	of	IN	O
	#duloxetine	NNP	O
	-hope	NNP	O
	my	PRP$	O
	liver	NN	O
	will	MD	O
	be	VB	O
	ok	VBN	O
	on	IN	O
	it.woke	NN	O
	with	IN	O
	stressy	JJ	O
	tummy	NN	B-ADR
	pains	NNS	I-ADR
	.	.	O
	#sideeffects	NNS	O
	0	0	O
Sentence: 394	promethazine	NN	O
	with	IN	O
	codein	NN	O
	,	,	O
	a	DT	O
	tessalon	NN	O
	pearl	NN	O
	&	CC	O
	a	DT	O
	trazodone	NN	O
	.	.	O
	i'm	NN	O
	not	RB	O
	coughing	VBG	O
	anymore	RB	O
	but	CC	O
	i'm	VB	O
	even	RB	O
	more	RBR	O
	exhausted	JJ	B-ADR
	.	.	O
	0	0	O
Sentence: 395	#seb2013	JJ	O
	fluoxetine	NN	O
	-	:	O
	prosac	NN	O
	-	:	O
	reduces	NNS	O
	anxiety	NN	O
	in	IN	O
	humans	NNS	O
	,	,	O
	but	CC	O
	it	PRP	O
	also	RB	O
	reduces	VBZ	B-ADR
	libido	NN	I-ADR
	and	CC	O
	causes	VBZ	O
	lethargy	NN	B-ADR
	0	0	O
Sentence: 396	does	VBZ	O
	fluoxetine	VB	O
	(anti-depressant)	JJ	O
	make	NN	O
	you	PRP	O
	gain	VBP	B-ADR
	weight	JJ	I-ADR
	?	.	O
	id	NN	O
	rather	RB	O
	be	VB	O
	sad	JJ	O
	then	RB	O
	be	VB	O
	fat	JJ	O
	:	:	O
	c	NN	O
	0	0	O
Sentence: 397	meds	NNS	O
	paranoia	VBP	B-ADR
	cos	JJ	O
	my	PRP$	O
	leg	NN	B-ADR
	is	VBZ	I-ADR
	itching	VBG	I-ADR
	#lamictal	JJ	O
	#bipolar	NN	O
	0	0	O
Sentence: 398	anyone	NN	O
	on	IN	O
	cymbalta	NN	O
	it	PRP	O
	is	VBZ	O
	making	VBG	O
	me	PRP	O
	like	IN	O
	a	DT	O
	zombie	NN	B-ADR
	and	CC	O
	still	RB	O
	hating	VBG	B-ADR
	the	DT	I-ADR
	world	NN	I-ADR
	.	.	O
	0	0	O
Sentence: 399	there's	VB	O
	a	DT	O
	point	NN	O
	where	WRB	O
	you	PRP	O
	know	VBP	O
	when	WRB	O
	trazodone	NN	O
	has	VBZ	O
	kicked	VBN	O
	in	IN	O
	.	.	O
	it's	NN	O
	when	WRB	O
	you're	NN	O
	a	DT	O
	drunk	NN	B-ADR
	,	,	O
	staggering	VBG	B-ADR
	,	,	O
	blurry-eyed	JJ	B-ADR
	,	,	O
	amnesic	JJ	B-ADR
	.	.	O
	yeah	NN	O
	.	.	O
	i'm	VB	O
	there	RB	O
	now	RB	O
	0	0	O
Sentence: 400	20s	CD	O
	8th	CD	O
	day	NN	O
	with	IN	O
	#effexor	NNP	O
	still	RB	O
	experiencing	VBG	O
	some	DT	O
	side	NN	O
	effects	NNS	O
	(drowsiness	RB	B-ADR
	,	,	O
	sleepiness	NN	B-ADR
	,	,	O
	gi	JJ	B-ADR
	effects)	NN	I-ADR
	.	.	O
	moderate	JJ	O
	improvement	NN	O
	in	IN	O
	mood	NN	O
	#depression	NN	O
	0	0	O
Sentence: 401	g-d	NN	O
	it	PRP	O
	feels	VBZ	O
	good	JJ	O
	being	VBG	O
	out	IN	O
	of	IN	O
	the	DT	O
	hospital	NN	O
	!	.	O
	!	.	O
	blood	NN	O
	clot	NN	O
	in	IN	O
	leg	NN	O
	that	WDT	O
	landed	VBD	O
	in	IN	O
	my	PRP$	O
	lung	NN	O
	.	.	O
	xarelto	CC	O
	4	CD	O
	/	JJ	O
	30	CD	O
	days	NNS	O
	.	.	O
	0	0	O
Sentence: 402	@holeri81	NN	O
	crippled	VBN	B-ADR
	since	IN	O
	oct	NN	O
	of	IN	O
	'09	JJ	O
	thanks	NNS	O
	to	TO	O
	just	RB	O
	12	CD	O
	cipro	JJ	O
	pills	NNS	O
	here...run	VBP	O
	for	IN	O
	your	PRP$	O
	life	NN	O
	!	.	O
	tendon	JJ	B-ADR
	rupture	NN	I-ADR
	is	VBZ	O
	only	RB	O
	the	DT	O
	tip	NN	O
	of	IN	O
	the	DT	O
	iceberg	NN	O
	.	.	O
	0	0	O
Sentence: 403	@doctormcpa	NN	O
	had	VBD	O
	my	PRP$	O
	doctor	NN	O
	attempted	VBD	O
	to	TO	O
	treat	VB	O
	with	IN	O
	bactrim	JJ	O
	prior	JJ	O
	to	TO	O
	cipro	VB	O
	,	,	O
	i	VB	O
	wouldn't	VBP	O
	be	VB	O
	crippled	VBN	B-ADR
	today	NN	O
	.	.	O
	0	0	O
Sentence: 404	@youngq1313	JJ	O
	ya	NN	O
	i	NN	O
	refuse	VBP	O
	cipro	NN	O
	.	.	O
	i	VB	O
	do	VBP	O
	bactrum	VB	O
	if	IN	O
	i	JJ	O
	need	VBP	O
	an	DT	O
	antibiotic	JJ	O
	0	0	O
Sentence: 405	&	CC	O
	i'm	NN	O
	about	IN	O
	to	TO	O
	be	VB	O
	sick	JJ	B-ADR
	af	NN	O
	tomorrow	NN	O
	because	IN	O
	i	NN	O
	ran	VBD	O
	out	IN	O
	of	IN	O
	paxil	NN	O
	#withdrawal	NN	B-ADR
	0	0	O
Sentence: 406	@thebookgirl985	JJ	O
	trazodone	NN	O
	makes	VBZ	O
	me	PRP	O
	hungry	JJ	B-ADR
	.	.	O
	prop	VB	B-ADR
	my	PRP$	I-ADR
	eyelids	NNS	I-ADR
	open	JJ	I-ADR
	with	IN	O
	toothpicks	NNS	O
	and	CC	O
	drive	VB	O
	me	PRP	O
	to	TO	O
	a	DT	O
	buffet	NN	O
	?	.	O
	0	0	O
Sentence: 407	@stu_89	JJ	O
	nice	JJ	O
	to	TO	O
	know	VB	O
	,	,	O
	still	RB	O
	not	RB	O
	out	IN	O
	of	IN	O
	2nd	CD	O
	relapse	NN	O
	,	,	O
	got	VBD	O
	to	TO	O
	give	VB	O
	tysabri	VB	O
	a	DT	O
	go	NN	O
	i	NN	O
	think	VBP	O
	,	,	O
	just	RB	O
	scared	VBN	O
	about	IN	O
	the	DT	O
	brain	NN	O
	virus	NN	O
	.	.	O
	0	0	O
