Sentence #	Word	NPOS	Tag	
	@vyvanseswag	NN	O
	:	:	O
	nothing	NN	O
	more	RBR	O
	satisfying	NN	O
	than	IN	O
	crossing	VBG	O
	something	NN	O
	of�	NN	O
	0	0	O
Sentence: 424	1	CD	O
	power	NN	O
	point	NN	O
	,	,	O
	2	CD	O
	short	JJ	O
	stories	NNS	O
	,	,	O
	half	NN	O
	of	IN	O
	a	DT	O
	small	JJ	O
	book	NN	O
	,	,	O
	and	CC	O
	an	DT	O
	epic	NN	O
	poem	NN	O
	=	NNP	O
	#longnight	NNP	O
	and	CC	O
	#vyvanse	NN	O
	0	0	O
Sentence: 425	i	NN	O
	haven't	VBP	B-ADR
	slept	VBN	I-ADR
	in	IN	O
	2	CD	O
	days	NNS	O
	due	JJ	O
	to	TO	O
	#vyvanse	VB	O
	0	0	O
Sentence: 426	i	JJ	O
	feel	VBP	O
	like	IN	O
	wonder	JJR	O
	women	NNS	O
	when	WRB	O
	my	PRP$	O
	vyvanse	NN	O
	starts	VBZ	O
	kickin	FW	O
	in	IN	O
	#magicpill	NN	O
	0	0	O
Sentence: 427	rt	NN	O
	@uffelanie	NN	O
	:	:	O
	just	RB	O
	wondering	VBG	O
	where	WRB	O
	the	DT	O
	side	NN	O
	effect	NN	O
	of	IN	O
	hating	VBG	B-ADR
	the	DT	I-ADR
	world	NN	I-ADR
	is	VBZ	O
	stated	VBN	O
	on	IN	O
	vyvanse	NN	O
	advertisements	NNS	O
	?	.	O
	0	0	O
Sentence: 428	why	WRB	O
	is	VBZ	O
	my	PRP$	O
	brain	NN	B-ADR
	so	RB	I-ADR
	retarded	VBD	I-ADR
	when	WRB	O
	my	PRP$	O
	vyvanse	NN	O
	wears	VBZ	O
	off	IN	O
	?	.	O
	0	0	O
Sentence: 429	it's	NN	O
	about	IN	O
	to	TO	O
	be	VB	O
	a	DT	O
	lovely	JJ	O
	vyvanse	NN	O
	night	NN	O
	,	,	O
	too	RB	O
	bad	JJ	O
	i	NN	O
	ate	NN	O
	0	0	O
Sentence: 430	trampeze	NN	O
	showed	VBD	O
	that	IN	O
	zoledronic	JJ	O
	acid	NN	O
	and	CC	O
	strontium-89	NN	O
	had	VBD	O
	no	DT	O
	significant	JJ	O
	effect	NN	O
	on	IN	O
	clinical	JJ	O
	progression	NN	O
	free	JJ	O
	survival	NN	O
	.	.	O
	#asco	NN	O
	0	0	O
Sentence: 431	@stacymadern	JJ	O
	thats	VBZ	O
	the	DT	O
	prob	NN	O
	with	IN	O
	zyprexa	NN	O
	its	PRP$	O
	for	IN	O
	ppl	NN	O
	with	IN	O
	bi-polar	JJ	O
	or	CC	O
	schizophrenia	VB	O
	its	PRP$	O
	really	RB	O
	strong	JJ	O
	when	WRB	O
	you	PRP	O
	wake	VBP	O
	up	RP	O
	your	PRP$	O
	drowsy	NN	B-ADR
	for	IN	O
	6	CD	O
	hrs	NN	O
	0	0	O
Sentence: 432	can	MD	O
	you	PRP	O
	stop	VB	O
	pacing	VBG	O
	up	RB	O
	and	CC	O
	down	RB	O
	on	IN	O
	the	DT	O
	train	NN	O
	and	CC	O
	get	VB	O
	some	DT	O
	zyprexa	NN	O
	you	PRP	O
	psycho	VBP	O
	0	0	O
Sentence: 433	rt	NN	O
	@tmfbreaking	NN	O
	:	:	O
	fda	NN	O
	investigating	VBG	O
	2	CD	O
	deaths	NNS	O
	that	WDT	O
	occurred	VBD	O
	after	IN	O
	patients	NNS	O
	were	VBD	O
	injected	VBN	O
	with	IN	O
	$lly	RB	O
	antipsychotic	JJ	O
	zyprexa	NN	O
	relprevv	NN	O
	.	.	O
	$lly	RB	O
	http	JJ	O
	:	:	O
	�	NN	O
	0	0	O
Sentence: 434	rt	NN	O
	@fda_drug_info	NN	O
	:	:	O
	#fda	JJ	O
	drug	NN	O
	safety	NN	O
	communication	NN	O
	:	:	O
	fda	NN	O
	is	VBZ	O
	investigating	VBG	O
	two	CD	O
	deaths	NNS	O
	following	VBG	O
	injection	NN	O
	of	IN	O
	#zyprexa	NNP	O
	relprevv	NN	O
	http	NN	O
	:	:	O
	//t.co/xr�	NN	O
	0	0	O
Sentence: 435	@ahmad_alaseer	NN	O
	@fadl_shakker	NN	O
	guys	NN	O
	!	.	O
	you	PRP	O
	are	VBP	O
	delusional	JJ	O
	!	.	O
	you	PRP	O
	should	MD	O
	seek	VB	O
	help	NN	O
	!	.	O
	risperdal	NN	O
	or	CC	O
	zyprexa	NN	O
	would	MD	O
	do	VB	O
	the	DT	O
	job	NN	O
	!	.	O
	0	0	O
Sentence: 436	i	NN	O
	can't	VBD	O
	even	RB	O
	fucking	VBG	O
	restrict	NN	O
	anymore	RB	O
	.	.	O
	i	VB	O
	just	RB	B-ADR
	eat	NN	I-ADR
	,	,	I-ADR
	and	CC	I-ADR
	eat	NN	I-ADR
	.	.	O
	maybe	RB	O
	it's	JJ	O
	bc	NN	O
	of	IN	O
	the	DT	O
	zyprexa	NN	O
	.	.	O
	the	DT	O
	other	JJ	O
	med	NN	O
	should	MD	O
	help	VB	O
	with	IN	O
	that	DT	O
	,	,	O
	but	CC	O
	idk	NN	O
	.	.	O
	0	0	O
Sentence: 437	@njmanura	NN	O
	zyprexa	NN	O
	had	VBD	O
	me	PRP	O
	sleep	JJ	B-ADR
	walking	NN	I-ADR
	!	.	O
	!	.	O
	!	.	O
	0	0	O
